W0324 07:01:05.608000 3869 torch/distributed/run.py:803] 
W0324 07:01:05.608000 3869 torch/distributed/run.py:803] *****************************************
W0324 07:01:05.608000 3869 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0324 07:01:05.608000 3869 torch/distributed/run.py:803] *****************************************
logs/b15221bc-0779-4d2a-96ee-874e940c8cba.txt
val_bpb:enabled tokenizer_kind=sentencepiece tokenizer_path=./data/tokenizers/fineweb_4096_bpe.model
train_loader:dataset:fineweb10B_sp4096 train_shards:80 val_tokens:44847104
model_params:26041425 world_size:8 grad_accum_steps:1
optimizations: fuse_qkv:True batch_muon:True fa3:True
attention_mode:gqa num_heads:8 num_kv_heads:4
tie_embeddings:True embed_lr:0.03 head_lr:0.0 matrix_lr:0.02 scalar_lr:0.02
train_batch_tokens:786432 train_seq_len:1024 iterations:20000 warmup_steps:20 max_wallclock_seconds:600.000
seed:42 ema_enabled:True ema_decay:0.999 ema_every:10
ttt_lora_rank:8 ttt_lora_lr:0.01 ttt_chunk_size:256
warmup_step:1/20
warmup_step:2/20
warmup_step:3/20
warmup_step:4/20
warmup_step:5/20
warmup_step:6/20
warmup_step:7/20
warmup_step:8/20
warmup_step:9/20
warmup_step:10/20
warmup_step:11/20
warmup_step:12/20
warmup_step:13/20
warmup_step:14/20
warmup_step:15/20
warmup_step:16/20
warmup_step:17/20
warmup_step:18/20
warmup_step:19/20
warmup_step:20/20
step:0/20000 val_loss:8.3081 val_bpb:3.5657 train_time:0ms step_avg:0.02ms
step:1000/20000 train_loss:3.065284 lr_scale:1.0000 muon_mom:0.9666 train_time:72837ms step_avg:72.84ms this_step:3634.0ms mem:19160MiB swa_n:0
step:1000/20000 val_loss:3.0792 val_bpb:1.3215 train_time:72877ms step_avg:72.88ms
step:1050/20000 train_loss:2.871893 lr_scale:1.0000 muon_mom:0.9690 train_time:76536ms step_avg:72.89ms this_step:3699.1ms mem:19160MiB swa_n:0
step:1100/20000 train_loss:3.010693 lr_scale:1.0000 muon_mom:0.9713 train_time:80165ms step_avg:72.88ms this_step:3628.3ms mem:19160MiB swa_n:0
step:1150/20000 train_loss:2.988624 lr_scale:1.0000 muon_mom:0.9736 train_time:83867ms step_avg:72.93ms this_step:3701.8ms mem:19160MiB swa_n:0
step:1200/20000 train_loss:3.054588 lr_scale:1.0000 muon_mom:0.9760 train_time:87505ms step_avg:72.92ms this_step:3638.4ms mem:19160MiB swa_n:0
step:1250/20000 train_loss:3.111499 lr_scale:1.0000 muon_mom:0.9783 train_time:91143ms step_avg:72.91ms this_step:3638.6ms mem:19160MiB swa_n:0
step:1300/20000 train_loss:2.975839 lr_scale:1.0000 muon_mom:0.9806 train_time:94842ms step_avg:72.96ms this_step:3698.5ms mem:19160MiB swa_n:0
step:1350/20000 train_loss:3.060041 lr_scale:1.0000 muon_mom:0.9830 train_time:98474ms step_avg:72.94ms this_step:3632.3ms mem:19160MiB swa_n:0
step:1400/20000 train_loss:3.027428 lr_scale:1.0000 muon_mom:0.9853 train_time:102170ms step_avg:72.98ms this_step:3695.8ms mem:19160MiB swa_n:0
step:1450/20000 train_loss:3.017499 lr_scale:1.0000 muon_mom:0.9876 train_time:105800ms step_avg:72.97ms this_step:3630.2ms mem:19160MiB swa_n:0
step:1500/20000 train_loss:3.437313 lr_scale:1.0000 muon_mom:0.9900 train_time:109434ms step_avg:72.96ms this_step:3633.9ms mem:19160MiB swa_n:0
step:1550/20000 train_loss:2.952963 lr_scale:1.0000 muon_mom:0.9900 train_time:113119ms step_avg:72.98ms this_step:3684.4ms mem:19160MiB swa_n:0
step:1600/20000 train_loss:2.941405 lr_scale:1.0000 muon_mom:0.9900 train_time:116758ms step_avg:72.97ms this_step:3639.1ms mem:19160MiB swa_n:0
step:1650/20000 train_loss:2.953798 lr_scale:1.0000 muon_mom:0.9900 train_time:120389ms step_avg:72.96ms this_step:3631.1ms mem:19160MiB swa_n:0
step:1700/20000 train_loss:3.137472 lr_scale:1.0000 muon_mom:0.9900 train_time:124064ms step_avg:72.98ms this_step:3675.6ms mem:19160MiB swa_n:0
step:1750/20000 train_loss:3.042405 lr_scale:1.0000 muon_mom:0.9900 train_time:127712ms step_avg:72.98ms this_step:3647.6ms mem:19160MiB swa_n:0
step:1800/20000 train_loss:3.048326 lr_scale:1.0000 muon_mom:0.9900 train_time:131410ms step_avg:73.01ms this_step:3698.3ms mem:19160MiB swa_n:0
step:1850/20000 train_loss:3.022774 lr_scale:1.0000 muon_mom:0.9900 train_time:135020ms step_avg:72.98ms this_step:3609.5ms mem:19160MiB swa_n:0
step:1900/20000 train_loss:2.860904 lr_scale:1.0000 muon_mom:0.9900 train_time:138661ms step_avg:72.98ms this_step:3641.2ms mem:19160MiB swa_n:0
step:1950/20000 train_loss:3.027320 lr_scale:1.0000 muon_mom:0.9900 train_time:142347ms step_avg:73.00ms this_step:3685.7ms mem:19160MiB swa_n:0
step:2000/20000 train_loss:2.985411 lr_scale:1.0000 muon_mom:0.9900 train_time:145975ms step_avg:72.99ms this_step:3628.6ms mem:19160MiB swa_n:0
step:2000/20000 val_loss:2.9503 val_bpb:1.2662 train_time:146011ms step_avg:73.01ms
step:2050/20000 train_loss:2.999557 lr_scale:1.0000 muon_mom:0.9900 train_time:149665ms step_avg:73.01ms this_step:3690.0ms mem:19160MiB swa_n:0
step:2100/20000 train_loss:2.933382 lr_scale:1.0000 muon_mom:0.9900 train_time:153289ms step_avg:72.99ms this_step:3623.8ms mem:19160MiB swa_n:0
step:2150/20000 train_loss:2.943238 lr_scale:1.0000 muon_mom:0.9900 train_time:156895ms step_avg:72.97ms this_step:3606.4ms mem:19160MiB swa_n:0
step:2200/20000 train_loss:2.939562 lr_scale:1.0000 muon_mom:0.9900 train_time:160595ms step_avg:73.00ms this_step:3700.1ms mem:19160MiB swa_n:0
step:2250/20000 train_loss:2.991376 lr_scale:1.0000 muon_mom:0.9900 train_time:164225ms step_avg:72.99ms this_step:3629.3ms mem:19160MiB swa_n:0
step:2300/20000 train_loss:2.881210 lr_scale:1.0000 muon_mom:0.9900 train_time:167885ms step_avg:72.99ms this_step:3660.4ms mem:19160MiB swa_n:0
step:2350/20000 train_loss:2.943681 lr_scale:1.0000 muon_mom:0.9900 train_time:171538ms step_avg:72.99ms this_step:3653.0ms mem:19160MiB swa_n:0
step:2400/20000 train_loss:2.936519 lr_scale:1.0000 muon_mom:0.9900 train_time:175157ms step_avg:72.98ms this_step:3618.7ms mem:19160MiB swa_n:0
step:2450/20000 train_loss:2.920624 lr_scale:1.0000 muon_mom:0.9900 train_time:178830ms step_avg:72.99ms this_step:3673.1ms mem:19160MiB swa_n:0
step:2500/20000 train_loss:2.945558 lr_scale:1.0000 muon_mom:0.9900 train_time:182458ms step_avg:72.98ms this_step:3628.3ms mem:19160MiB swa_n:0
step:2550/20000 train_loss:2.908771 lr_scale:1.0000 muon_mom:0.9900 train_time:186134ms step_avg:72.99ms this_step:3675.7ms mem:19160MiB swa_n:0
step:2600/20000 train_loss:3.047059 lr_scale:1.0000 muon_mom:0.9900 train_time:189755ms step_avg:72.98ms this_step:3621.2ms mem:19160MiB swa_n:0
step:2650/20000 train_loss:2.900856 lr_scale:1.0000 muon_mom:0.9900 train_time:193373ms step_avg:72.97ms this_step:3618.3ms mem:19160MiB swa_n:0
step:2700/20000 train_loss:2.969962 lr_scale:1.0000 muon_mom:0.9900 train_time:197052ms step_avg:72.98ms this_step:3679.1ms mem:19160MiB swa_n:0
